datetime,Tmean,Tmax,Tmin,precip,precip_flg,Sunlight,wind,humidity,cloud_cover,pres,TDFK,iday_overview,inight_overview,total,SHINSEIJI,YOJI,KIDS,ADULT,ELDER,UNKNOWN,Death,Severe,Mid,Minor,other,home,work1,work2,school,indoor,outdoor,road,other_place
2017-05-11,22.6,29.5,15.4,0.0,1,26.61,3.6,60.0,6.8,1014.8,40,47,36,4,0,0,1,0,3,0,0,0,0,4,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-12,19.6,22.3,17.3,43.0,0,3.3,2.9,87.0,10.0,1010.6,40,13,127,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-13,19.4,23.0,17.1,2.0,0,23.84,2.9,84.0,7.0,1007.2,40,41,28,2,0,0,0,0,2,0,0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-14,21.1,25.3,17.2,0.0,1,28.76,2.7,56.0,3.8,1010.7,40,24,24,3,0,0,2,0,1,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-05-15,19.6,24.1,16.6,0.0,1,24.51,2.9,46.0,7.8,1013.2,40,99,55,1,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-16,18.2,21.8,14.7,0.0,0,16.88,2.4,64.0,9.3,1010.9,40,52,36,2,0,0,0,2,0,0,0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-17,19.3,23.9,16.5,0.0,0,27.51,2.6,68.0,3.8,1011.1,40,17,20,4,0,0,1,1,2,0,0,0,1,3,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-05-18,20.6,26.0,15.7,0.0,1,29.21,2.3,65.0,1.5,1015.7,40,14,19,9,0,0,6,0,3,0,0,0,5,4,0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0
2017-05-19,22.3,28.3,16.4,0.0,1,28.31,2.5,57.0,0.0,1016.9,40,14,20,9,0,0,4,3,2,0,0,0,3,6,0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0
2017-05-20,22.5,29.4,17.7,0.0,1,26.53,2.5,52.0,6.0,1016.6,40,24,107,8,0,0,5,1,2,0,0,0,2,5,1,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0
2017-05-21,22.3,27.9,18.8,0.0,1,24.43,2.3,57.0,10.0,1015.7,40,96,110,12,0,0,4,4,4,0,0,0,6,6,0,5.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0
2017-05-22,22.6,28.1,17.4,0.0,1,28.5,2.6,57.0,3.3,1014.5,40,14,42,4,0,0,2,0,2,0,0,0,0,4,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2017-05-23,23.0,27.8,19.3,0.0,0,20.95,2.5,65.0,7.5,1011.6,40,79,96,4,0,0,0,1,3,0,0,0,0,4,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-24,20.8,22.4,20.1,8.0,0,5.78,1.6,88.0,10.0,1008.3,40,127,96,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-25,22.1,26.0,19.5,0.0,0,21.83,2.2,80.0,9.8,1005.7,40,99,114,8,0,0,2,2,4,0,0,0,3,5,0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
2017-05-26,19.9,23.2,16.8,0.0,1,26.71,3.8,65.0,3.8,1007.1,40,17,19,3,0,0,0,2,1,0,0,0,2,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-27,19.7,24.8,14.3,0.0,1,30.09,2.7,62.0,0.3,1012.5,40,15,19,2,0,0,0,0,2,0,0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-05-28,21.6,27.1,15.7,0.0,1,28.44,2.3,59.0,0.0,1014.3,40,14,19,13,0,1,2,5,5,0,0,0,2,11,0,3.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0
2017-05-29,24.6,31.0,18.9,0.0,1,27.56,2.3,49.0,0.0,1013.2,40,14,20,14,0,0,2,2,10,0,0,1,6,7,0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0
2017-05-30,25.0,30.2,20.7,0.0,1,25.46,2.4,54.0,7.5,1010.5,40,97,110,10,0,0,1,6,3,0,0,0,3,7,0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0
2017-05-31,23.7,28.3,21.5,0.0,0,17.64,2.3,70.0,9.8,1005.3,40,52,116,5,0,0,1,2,2,0,0,0,2,3,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2017-06-01,25.2,29.2,21.2,0.0,1,14.46,3.0,68.0,10.0,1000.2,40,52,67,2,0,0,0,2,0,0,0,0,0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,22.1,26.3,19.0,0.0,1,28.69,3.8,66.0,5.5,1003.8,40,19,20,5,0,0,1,2,2,0,0,0,2,2,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-06-03,21.9,27.4,17.2,0.0,1,27.6,2.7,59.0,5.0,1007.3,40,47,116,5,0,0,3,1,1,0,0,0,1,4,0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2017-06-04,22.6,28.2,18.0,0.0,1,29.41,3.2,55.0,5.3,1010.1,40,15,39,15,0,0,7,3,5,0,0,0,5,9,1,3.0,0.0,0.0,2.0,0.0,5.0,4.0,1.0
2017-06-05,22.1,27.8,18.1,0.0,1,22.85,2.9,54.0,7.8,1014.7,40,104,36,2,0,0,0,0,2,0,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-06,22.4,27.0,19.3,0.5,0,11.16,2.2,60.0,10.0,1015.1,40,73,135,3,0,0,1,0,2,0,0,0,3,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06-07,21.0,23.1,18.2,12.0,0,5.08,4.1,78.0,10.0,1008.4,40,88,55,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-06-08,21.5,25.6,18.7,0.0,0,24.95,3.3,68.0,5.0,1009.9,40,17,47,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-06-09,22.5,28.1,16.7,0.0,0,25.51,2.7,62.0,8.8,1009.6,40,41,116,4,0,0,0,1,3,0,0,0,3,1,0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2017-06-10,23.7,29.6,18.9,0.0,1,20.41,2.5,64.0,10.0,1008.6,40,52,82,9,0,0,5,2,2,0,0,1,4,4,0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
2017-06-11,21.6,25.5,19.2,4.5,0,18.15,3.0,82.0,10.0,1007.8,40,61,73,3,0,0,1,0,2,0,0,0,2,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-06-12,21.0,24.9,18.4,0.0,1,13.82,3.5,64.0,10.0,1013.4,40,52,42,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-13,20.3,24.8,15.9,0.0,1,23.12,2.7,68.0,8.3,1013.8,40,96,114,2,0,0,0,0,2,0,0,0,2,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-14,21.8,26.9,16.2,0.0,1,28.42,2.3,61.0,3.3,1010.7,40,24,20,2,0,0,1,0,1,0,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06-15,23.7,29.7,17.9,0.0,1,28.82,2.5,58.0,0.8,1008.5,40,15,29,11,0,0,2,2,7,0,0,0,6,5,0,5.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
2017-06-16,23.0,28.0,19.8,0.0,1,23.77,2.9,71.0,6.0,1010.1,40,104,20,7,0,0,0,3,4,0,0,0,3,4,0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
2017-06-17,22.6,27.8,19.4,0.0,1,25.59,2.7,73.0,5.8,1010.1,40,105,47,8,0,0,2,5,1,0,0,0,5,3,0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
2017-06-18,23.0,28.7,19.1,0.0,1,30.04,2.6,73.0,2.0,1010.3,40,15,34,15,0,0,3,7,5,0,0,0,6,9,0,6.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0
2017-06-19,25.5,32.0,20.0,0.0,1,26.14,2.4,63.0,8.0,1010.5,40,99,106,9,0,0,1,1,7,0,0,0,7,2,0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
2017-06-20,23.7,27.8,20.1,9.5,0,6.2,2.3,73.0,10.0,1004.9,40,77,96,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21,22.4,25.6,20.1,2.5,0,15.72,3.8,82.0,10.0,1005.2,40,88,53,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22,23.7,28.0,20.9,0.0,1,15.58,1.7,74.0,9.5,1009.1,40,66,116,6,0,1,1,2,2,0,0,0,4,2,0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2017-06-23,25.2,30.3,21.0,0.0,1,23.12,1.9,73.0,9.8,1006.5,40,96,69,6,0,0,0,1,5,0,0,0,5,1,0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2017-06-24,23.8,26.4,22.3,80.5,0,4.47,1.9,92.0,10.0,1003.1,40,13,10,2,0,0,0,1,1,0,0,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-06-25,23.1,24.9,22.2,6.0,0,8.56,2.1,95.0,10.0,1002.6,40,61,69,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-06-26,24.0,27.9,22.2,0.0,0,13.76,2.0,85.0,10.0,1007.2,40,52,53,4,0,0,1,1,2,0,0,0,3,1,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06-27,24.0,28.5,21.9,5.5,0,10.76,1.5,88.0,10.0,1010.4,40,67,120,4,0,0,1,1,2,0,0,0,2,2,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-28,24.4,28.6,20.7,26.5,0,15.92,2.1,88.0,10.0,1012.6,40,61,75,8,0,0,1,2,5,0,0,0,4,4,0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0
2017-06-29,24.4,28.0,23.2,9.0,0,10.53,1.8,93.0,10.0,1012.6,40,88,97,3,0,0,0,2,1,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-06-30,27.9,33.2,23.3,16.5,0,21.05,2.7,80.0,9.3,1010.4,40,55,42,22,0,0,1,8,13,0,0,0,13,9,0,6.0,6.0,0.0,1.0,1.0,2.0,6.0,0.0
2017-07-01,28.9,32.6,25.3,0.0,1,16.72,2.3,74.0,6.0,1010.1,40,41,20,59,0,0,19,18,22,0,0,0,28,31,0,19.0,6.0,0.0,6.0,10.0,7.0,7.0,4.0
2017-07-02,30.2,34.2,26.9,0.0,1,21.89,3.4,66.0,7.8,1011.6,40,79,20,47,0,0,9,21,17,0,0,0,22,25,0,21.0,1.0,2.0,6.0,1.0,6.0,6.0,4.0
2017-07-03,30.5,33.8,28.2,0.0,0,20.46,3.9,64.0,9.3,1010.6,40,55,75,36,0,1,4,11,20,0,0,1,18,17,0,12.0,6.0,1.0,2.0,3.0,7.0,4.0,1.0
2017-07-04,28.2,31.7,24.4,16.5,0,14.14,3.1,80.0,7.5,1007.6,40,125,28,6,0,0,0,4,2,0,0,0,5,1,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-07-05,27.9,31.1,26.0,6.0,0,15.55,2.7,84.0,8.5,1011.1,40,61,83,6,0,0,0,0,6,0,0,0,6,0,0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2017-07-06,24.1,27.1,22.8,80.0,0,3.07,2.0,96.0,10.0,1012.7,40,109,18,1,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-07,26.1,28.6,23.8,9.0,0,5.9,2.1,91.0,10.0,1011.9,40,127,53,5,0,0,0,2,3,0,0,0,3,2,0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2017-07-08,29.5,33.8,26.2,0.0,0,17.36,2.3,74.0,9.8,1010.3,40,52,69,33,0,0,11,16,6,0,0,1,14,18,0,7.0,7.0,0.0,5.0,2.0,7.0,3.0,2.0
2017-07-09,28.6,32.2,25.6,5.5,0,13.37,2.4,79.0,10.0,1009.4,40,122,53,24,0,1,5,8,10,0,0,0,10,13,1,9.0,1.0,0.0,2.0,6.0,2.0,1.0,3.0
2017-07-10,29.5,31.7,27.2,0.0,0,12.02,3.1,73.0,9.8,1008.4,40,52,42,20,0,1,0,9,10,0,0,1,9,10,0,7.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0
2017-07-11,29.8,32.9,27.0,4.0,0,14.3,3.3,73.0,9.3,1010.1,40,52,136,23,0,0,2,11,10,0,0,0,14,9,0,6.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0
2017-07-12,28.4,32.2,26.0,5.5,0,20.15,2.4,82.0,9.0,1010.5,40,61,22,35,0,0,7,8,20,0,0,0,16,19,0,12.0,3.0,1.0,4.0,1.0,5.0,6.0,3.0
2017-07-13,28.9,33.4,24.8,0.0,1,25.09,2.2,77.0,4.8,1009.2,40,47,47,35,0,0,5,10,20,0,0,0,18,17,0,11.0,7.0,3.0,5.0,2.0,1.0,5.0,1.0
2017-07-14,29.7,33.9,26.4,0.0,1,21.62,2.2,74.0,6.8,1010.1,40,105,34,55,0,1,16,19,19,0,0,0,24,31,0,17.0,7.0,0.0,19.0,2.0,2.0,5.0,3.0
2017-07-15,30.2,34.9,26.8,0.0,1,22.34,2.5,71.0,8.0,1012.6,40,99,29,58,0,1,22,13,22,0,0,1,17,39,1,19.0,4.0,0.0,10.0,0.0,18.0,5.0,2.0
2017-07-16,30.6,34.8,27.0,0.0,1,27.27,2.9,66.0,8.3,1014.0,40,96,24,58,0,0,11,24,23,0,0,1,22,35,0,22.0,1.0,0.0,2.0,9.0,9.0,12.0,3.0
2017-07-17,30.6,34.8,26.7,0.0,1,27.07,3.2,68.0,8.3,1013.7,40,104,53,63,0,0,18,17,28,0,0,0,33,29,1,26.0,4.0,2.0,4.0,8.0,11.0,5.0,3.0
2017-07-18,29.6,34.1,26.0,5.0,0,15.21,2.7,71.0,10.0,1010.9,40,52,89,30,0,0,2,8,20,0,0,0,17,13,0,18.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0
2017-07-19,28.7,32.6,26.0,5.5,0,17.81,2.5,81.0,10.0,1007.3,40,55,59,42,0,0,4,16,22,0,0,0,13,27,2,17.0,3.0,1.0,2.0,6.0,4.0,7.0,2.0
2017-07-20,29.4,32.9,25.9,0.0,0,17.6,2.3,79.0,8.5,1008.3,40,105,47,54,0,1,9,22,22,0,0,0,31,23,0,14.0,8.0,0.0,6.0,6.0,7.0,12.0,1.0
2017-07-21,30.7,35.5,26.8,0.0,1,26.16,2.6,76.0,7.3,1010.2,40,19,116,116,0,1,22,41,52,0,0,2,48,63,3,34.0,14.0,6.0,18.0,16.0,7.0,17.0,4.0
2017-07-22,31.1,35.5,28.3,0.0,1,24.73,2.8,75.0,9.3,1010.8,40,105,116,109,0,2,25,39,43,0,0,1,41,67,0,44.0,10.0,2.0,10.0,8.0,11.0,18.0,6.0
2017-07-23,30.9,34.6,27.9,0.0,1,21.98,2.6,75.0,8.8,1007.2,40,105,55,93,0,1,22,32,38,0,0,1,35,57,0,36.0,4.0,3.0,13.0,5.0,15.0,9.0,8.0
2017-07-24,29.5,32.3,27.4,9.0,0,10.74,1.8,83.0,8.5,1004.2,40,61,29,46,0,0,9,10,27,0,0,1,18,26,1,23.0,4.0,1.0,9.0,1.0,2.0,5.0,1.0
2017-07-25,30.7,35.9,27.5,0.0,1,21.62,3.0,79.0,9.0,1003.6,40,97,53,75,0,1,12,24,38,0,0,2,37,35,1,33.0,9.0,1.0,4.0,4.0,10.0,14.0,0.0
2017-07-26,29.6,32.9,28.1,0.0,0,24.72,3.9,80.0,7.3,1005.7,40,41,22,53,0,0,4,26,23,0,0,0,23,30,0,22.0,12.0,0.0,1.0,5.0,2.0,7.0,4.0
2017-07-27,29.6,33.8,27.6,0.0,0,19.63,2.6,82.0,7.3,1007.3,40,34,73,63,0,0,7,27,29,0,0,1,27,35,0,19.0,17.0,0.0,2.0,0.0,10.0,10.0,5.0
2017-07-28,29.5,33.1,27.9,0.0,1,20.2,2.8,83.0,7.0,1008.2,40,41,31,44,0,0,4,25,15,0,1,0,18,23,2,11.0,11.0,2.0,0.0,2.0,6.0,10.0,2.0
2017-07-29,29.5,34.2,26.8,0.0,1,25.2,3.2,78.0,6.0,1007.3,40,17,20,53,0,0,7,22,24,0,0,0,27,24,2,16.0,5.0,2.0,3.0,8.0,9.0,6.0,4.0
2017-07-30,29.8,34.1,27.0,0.0,1,26.47,2.8,77.0,3.8,1007.1,40,15,20,69,0,0,7,23,39,0,0,1,28,38,2,27.0,3.0,3.0,3.0,6.0,12.0,9.0,6.0
2017-07-31,30.4,36.1,27.6,0.0,0,20.99,2.5,75.0,7.8,1008.4,40,32,55,61,0,2,4,19,36,0,0,2,30,29,0,22.0,9.0,0.0,3.0,7.0,11.0,7.0,2.0
2017-08-01,30.0,34.1,27.4,0.0,1,25.17,3.2,77.0,8.0,1009.1,40,15,20,42,0,0,3,11,28,0,0,0,23,19,0,13.0,7.0,1.0,2.0,3.0,1.0,13.0,2.0
2017-08-02,29.6,35.0,26.8,0.0,1,25.95,4.5,74.0,5.0,1006.6,40,15,24,32,0,0,3,11,18,0,0,1,12,19,0,19.0,1.0,0.0,3.0,4.0,0.0,3.0,2.0
2017-08-03,30.9,36.0,26.7,0.0,1,20.49,2.5,67.0,4.5,1004.3,40,15,22,46,0,0,6,9,31,0,0,2,27,17,0,23.0,7.0,1.0,4.0,3.0,1.0,6.0,1.0
2017-08-04,32.2,37.2,28.9,0.0,1,23.92,3.1,63.0,2.3,1003.7,40,15,29,57,0,0,3,30,24,0,0,0,27,29,1,18.0,10.0,1.0,1.0,11.0,3.0,10.0,3.0
2017-08-05,32.1,37.5,29.0,0.0,1,23.03,3.5,64.0,7.8,1000.9,40,105,42,43,0,0,3,21,19,0,0,1,17,25,0,16.0,10.0,1.0,2.0,1.0,6.0,6.0,1.0
2017-08-06,30.4,33.5,28.0,0.0,0,12.99,4.4,66.0,7.8,996.9,40,67,96,35,0,0,4,13,18,0,0,0,13,22,0,21.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0
2017-08-07,29.9,33.2,27.2,0.0,0,23.8,4.9,81.0,9.3,997.6,40,79,22,27,0,0,3,8,16,0,0,0,16,11,0,11.0,5.0,0.0,0.0,2.0,2.0,3.0,4.0
2017-08-08,31.6,35.8,27.8,0.0,1,19.19,2.8,65.0,5.3,1000.6,40,41,53,64,0,1,9,24,30,0,0,1,28,33,2,23.0,7.0,2.0,8.0,5.0,3.0,13.0,3.0
2017-08-09,29.2,32.6,25.2,9.5,0,9.1,2.6,81.0,10.0,998.7,40,88,53,13,0,0,2,5,6,0,0,0,7,5,1,7.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
2017-08-10,30.8,35.2,27.7,0.0,1,21.98,2.7,74.0,9.3,1000.0,40,105,67,33,0,0,6,9,18,0,0,0,23,7,3,15.0,6.0,0.0,1.0,1.0,3.0,6.0,1.0
2017-08-11,29.2,32.9,27.1,0.0,0,25.15,3.7,77.0,7.8,1005.0,40,41,20,28,0,1,5,7,15,0,0,0,16,12,0,13.0,0.0,0.0,3.0,3.0,5.0,2.0,2.0
2017-08-12,28.7,33.3,26.5,0.0,0,25.98,5.0,72.0,5.3,1009.0,40,24,24,19,0,0,1,7,11,0,0,0,11,8,0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0
2017-08-13,28.4,33.6,25.3,0.0,1,23.27,3.1,71.0,7.8,1009.0,40,79,53,23,0,0,2,9,12,0,0,0,12,10,1,12.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0
2017-08-14,27.2,28.7,26.0,28.0,0,5.22,2.3,84.0,10.0,1006.1,40,127,136,11,0,0,0,5,6,0,0,0,6,5,0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-08-15,28.1,31.5,26.0,7.0,0,10.33,1.8,90.0,10.0,1003.7,40,61,76,11,0,1,1,5,4,0,0,0,5,6,0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
2017-08-16,28.7,32.9,25.1,15.0,0,17.68,2.7,80.0,6.8,1005.3,40,43,20,16,0,0,3,8,5,0,0,0,9,7,0,3.0,3.0,0.0,1.0,1.0,3.0,4.0,1.0
2017-08-17,28.5,34.8,25.2,9.0,0,17.38,2.5,78.0,6.0,1007.9,40,82,22,29,0,0,3,18,8,0,0,1,7,19,2,9.0,5.0,0.0,2.0,3.0,0.0,4.0,6.0
2017-08-18,28.4,32.6,24.7,0.0,1,26.16,2.7,76.0,4.8,1010.8,40,15,20,28,0,0,1,17,10,0,0,0,10,18,0,8.0,8.0,0.0,0.0,2.0,4.0,5.0,1.0
2017-08-19,28.6,32.6,25.5,0.0,1,24.83,2.8,76.0,6.3,1011.8,40,24,47,36,0,1,6,17,12,0,0,0,16,18,2,12.0,5.0,0.0,3.0,2.0,4.0,7.0,3.0
2017-08-20,29.6,34.2,25.9,0.0,1,24.49,2.3,70.0,5.3,1010.3,40,15,20,38,0,0,4,15,19,0,0,1,19,17,1,12.0,3.0,2.0,2.0,3.0,8.0,3.0,5.0
2017-08-21,29.3,32.7,26.6,0.5,0,9.92,3.2,69.0,7.8,1010.3,40,61,130,15,0,0,2,4,9,0,0,1,9,5,0,7.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2017-08-22,29.8,34.8,26.2,0.0,1,17.79,2.1,75.0,5.0,1013.5,40,41,20,24,0,0,0,9,15,0,0,0,7,17,0,6.0,7.0,2.0,0.0,4.0,3.0,2.0,0.0
2017-08-23,30.9,35.8,27.9,0.0,1,23.14,2.3,72.0,3.5,1014.5,40,15,20,42,0,0,4,18,20,0,0,2,18,21,1,13.0,11.0,2.0,2.0,1.0,1.0,9.0,3.0
2017-08-24,31.4,36.2,27.7,0.0,0,20.53,3.4,67.0,5.3,1010.9,40,22,28,40,0,1,2,20,17,0,0,0,18,22,0,14.0,6.0,1.0,3.0,0.0,6.0,7.0,3.0
2017-08-25,31.5,36.0,29.0,0.0,0,18.69,3.0,68.0,8.5,1008.5,40,79,138,31,0,0,1,14,16,0,0,0,16,14,1,16.0,5.0,1.0,0.0,1.0,3.0,3.0,2.0
2017-08-26,27.1,31.1,25.0,26.5,0,11.23,2.4,82.0,8.3,1011.5,40,90,20,5,0,0,0,3,2,0,0,0,2,3,0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2017-08-27,27.9,32.4,23.5,0.0,1,24.74,2.6,73.0,5.5,1013.4,40,15,20,19,0,1,2,6,10,0,0,0,9,10,0,6.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0
2017-08-28,28.6,32.5,25.6,0.0,1,24.57,2.6,68.0,6.8,1012.1,40,19,29,11,0,0,0,4,7,0,0,0,8,3,0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0
2017-08-29,28.9,34.0,24.5,0.0,1,22.93,2.7,71.0,6.5,1011.2,40,41,42,30,0,0,3,11,16,0,0,1,16,13,0,10.0,4.0,1.0,0.0,3.0,3.0,7.0,2.0
2017-08-30,28.3,32.1,26.2,0.0,0,23.35,4.5,68.0,5.3,1009.6,40,41,36,9,0,0,1,1,7,0,0,0,9,0,0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
2017-08-31,27.6,31.9,24.8,0.0,1,22.07,5.4,64.0,6.3,1007.9,40,17,20,8,0,0,0,6,2,0,0,0,4,2,2,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0
2017-09-01,25.6,29.1,23.5,0.0,1,18.0,4.6,62.0,6.8,1008.8,40,32,20,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-02,25.2,29.3,22.3,0.0,1,21.48,4.8,61.0,6.8,1009.9,40,38,86,3,0,0,1,0,2,0,0,0,2,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2017-09-03,25.1,29.3,22.2,0.0,1,17.95,3.7,64.0,6.0,1012.7,40,47,39,2,0,0,1,0,1,0,0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-04,24.8,27.1,23.1,0.0,0,6.26,1.8,70.0,10.0,1014.0,40,61,135,3,0,0,0,2,1,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-09-05,24.6,28.6,21.9,3.0,0,7.98,1.9,88.0,9.0,1010.6,40,88,55,4,0,0,1,3,0,0,0,0,2,2,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-09-06,27.1,31.0,24.6,1.0,0,8.18,1.7,84.0,9.0,1007.9,40,90,40,10,0,0,1,5,4,0,0,0,5,5,0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0
2017-09-07,24.8,28.6,22.8,39.0,0,2.09,2.0,95.0,10.0,1006.1,40,8,44,2,0,0,0,0,2,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-09-08,24.9,29.1,20.8,0.0,1,24.32,2.3,80.0,3.0,1010.3,40,15,24,4,0,0,1,1,2,0,0,0,2,2,0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2017-09-09,25.3,29.7,21.1,0.0,1,20.38,2.2,77.0,6.0,1012.1,40,41,29,6,0,0,0,2,4,0,0,0,1,5,0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2017-09-10,26.5,31.3,22.4,0.0,1,22.64,2.3,73.0,5.5,1013.2,40,15,28,10,0,0,1,4,5,0,0,0,3,6,1,5.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
2017-09-11,27.5,29.2,25.0,0.0,0,7.71,4.6,73.0,9.0,1007.7,40,73,96,2,0,0,0,2,0,0,0,0,2,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-09-12,26.0,29.7,23.7,1.5,0,15.24,2.8,82.0,6.3,1011.9,40,20,29,3,0,0,0,2,1,0,0,0,1,2,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2017-09-13,24.9,29.7,20.9,0.0,1,18.82,2.5,77.0,9.5,1016.5,40,105,106,3,0,0,3,0,0,0,0,0,1,2,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2017-09-14,23.2,27.4,20.8,5.5,0,8.23,1.6,79.0,10.0,1016.7,40,73,96,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-15,22.9,24.1,21.1,0.0,0,5.61,2.3,73.0,10.0,1014.9,40,61,96,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
